Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|Q8N442|GUF1_HUMAN	Q8N442	GUF1_HUMAN	GUF1	669	false	false	Homo sapiens	Translation factor GUF1, mitochondrial	1:Experimental evidence at protein level	1.35	0.9506	0.9909	0.00367985280589	1	1	1	1	1	1	     0	     0	     0			
sp|P15291|B4GT1_HUMAN	P15291	B4GT1_HUMAN	B4GALT1	398	false	false	Homo sapiens	Beta-1,4-galactosyltransferase 1	1:Experimental evidence at protein level	2.26	0.9504	0.9909	0.00367985280589	1	1	1	1	1	1	     0	     0	     0			
sp|P40937|RFC5_HUMAN	P40937	RFC5_HUMAN	RFC5	340	false	false	Homo sapiens	Replication factor C subunit 5	1:Experimental evidence at protein level	2.35	0.9504	0.9825	0.00894736842105	1	1	1	1	1	1	     0	     0	     0			
sp|P57740|NU107_HUMAN	P57740	NU107_HUMAN	NUP107	925	false	false	Homo sapiens	Nuclear pore complex protein Nup107	1:Experimental evidence at protein level	0.97	0.9503	0.9908	0.00367985280589	1	1	1	1	1	1	     0	     0	     0			
sp|P62699|YPEL5_HUMAN	P62699	YPEL5_HUMAN	YPEL5	121	false	false	Homo sapiens	Protein yippee-like 5	1:Experimental evidence at protein level	7.44	0.9503	0.9908	0.00367985280589	1	1	1	1	1	1	     0	     0	     0			
sp|Q9NQR1|KMT5A_HUMAN	Q9NQR1	KMT5A_HUMAN	KMT5A	393	false	false	Homo sapiens	N-lysine methyltransferase KMT5A	1:Experimental evidence at protein level	2.29	0.9503	0.9908	0.00367985280589	1	1	1	1	1	1	     0	     0	     0			
sp|Q13610|PWP1_HUMAN	Q13610	PWP1_HUMAN	PWP1	501	false	false	Homo sapiens	Periodic tryptophan protein 1 homolog	1:Experimental evidence at protein level	1.80	0.9497	0.9907	0.00367985280589	1	1	1	1	1	1	     0	     0	     0			
sp|O75251|NDUS7_HUMAN	O75251	NDUS7_HUMAN	NDUFS7	213	false	false	Homo sapiens	NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial	1:Experimental evidence at protein level	4.69	0.9496	0.9907	0.00367985280589	1	1	1	1	1	1	     0	     0	     0			
sp|Q53FV1|ORML2_HUMAN	Q53FV1	ORML2_HUMAN	ORMDL2	153	false	false	Homo sapiens	ORM1-like protein 2	1:Experimental evidence at protein level	5.88	0.9492	0.9821	0.00917190775681	1	1	1	1	1	1	     0	     0	     0			
sp|Q12872|SFSWA_HUMAN	Q12872	SFSWA_HUMAN	SFSWAP	951	false	false	Homo sapiens	Splicing factor, suppressor of white-apricot homolog	1:Experimental evidence at protein level	0.95	0.9491	0.9906	0.00367985280589	1	1	1	1	1	1	     0	     0	     0			
sp|Q96A54|PAQR1_HUMAN	Q96A54	PAQR1_HUMAN	ADIPOR1	375	false	false	Homo sapiens	Adiponectin receptor protein 1	1:Experimental evidence at protein level	2.40	0.9490	0.9906	0.00367985280589	1	1	1	1	1	1	     0	     0	     0			
sp|P04085|PDGFA_HUMAN	P04085	PDGFA_HUMAN	PDGFA	211	false	false	Homo sapiens	Platelet-derived growth factor subunit A	1:Experimental evidence at protein level	4.27	0.9489	0.9905	0.00367985280589	1	1	1	1	1	1	     0	     0	     0			
sp|Q6P2C8|MED27_HUMAN	Q6P2C8	MED27_HUMAN	MED27	311	false	false	Homo sapiens	Mediator of RNA polymerase II transcription subunit 27	1:Experimental evidence at protein level	2.89	0.9486	0.9905	0.00367985280589	1	1	1	1	1	1	     0	     0	     0			
sp|Q8TDN4|CABL1_HUMAN	Q8TDN4	CABL1_HUMAN	CABLES1	633	false	false	Homo sapiens	CDK5 and ABL1 enzyme substrate 1	1:Experimental evidence at protein level	1.42	0.9483	0.9904	0.00394417475728	1	1	1	1	1	1	     0	     0	     0			
sp|P16520|GBB3_HUMAN	P16520	GBB3_HUMAN	GNB3	340	false	false	Homo sapiens	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-3	1:Experimental evidence at protein level	2.94	0.9482	0.9904	0.00394417475728	1	0	1	1	0	1	     0	     0	     0			sp|P62873|GBB1_HUMAN, sp|P62879|GBB2_HUMAN
sp|Q9P2R7|SUCB1_HUMAN	Q9P2R7	SUCB1_HUMAN	SUCLA2	463	false	false	Homo sapiens	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial	1:Experimental evidence at protein level	1.94	0.9481	0.9904	0.00394417475728	1	1	1	1	1	1	     0	     0	     0			
sp|A2VDJ0|T131L_HUMAN	A2VDJ0	T131L_HUMAN	TMEM131L	1609	false	false	Homo sapiens	Transmembrane protein 131-like	1:Experimental evidence at protein level	0.56	0.9480	0.9904	0.00394417475728	1	1	1	1	1	1	     0	     0	     0			
sp|Q08380|LG3BP_HUMAN	Q08380	LG3BP_HUMAN	LGALS3BP	585	false	false	Homo sapiens	Galectin-3-binding protein	1:Experimental evidence at protein level	1.54	0.9478	0.9903	0.00394417475728	1	1	1	1	1	1	     0	     0	     0			
sp|Q9H892|TTC12_HUMAN	Q9H892	TTC12_HUMAN	TTC12	705	false	false	Homo sapiens	Tetratricopeptide repeat protein 12	1:Experimental evidence at protein level	1.28	0.9478	0.9903	0.00394417475728	1	1	1	1	1	1	     0	     0	     0			
sp|Q5SR56|S71A2_HUMAN	Q5SR56	S71A2_HUMAN	SLC71A2	506	false	false	Homo sapiens	Solute carrier family 71 member 2	1:Experimental evidence at protein level	1.78	0.9477	0.9903	0.00394417475728	1	0	1	1	0	1	     0	     0	     0			sp|Q5VZR4|S71A3_HUMAN
sp|Q9UKB1|FBW1B_HUMAN	Q9UKB1	FBW1B_HUMAN	FBXW11	542	false	false	Homo sapiens	F-box/WD repeat-containing protein 11	1:Experimental evidence at protein level	1.66	0.9477	0.9903	0.00394417475728	1	0	1	1	0	1	     0	     0	     0			sp|Q9Y297|FBW1A_HUMAN
sp|Q16254|E2F4_HUMAN	Q16254	E2F4_HUMAN	E2F4	413	false	false	Homo sapiens	Transcription factor E2F4	1:Experimental evidence at protein level	2.18	0.9474	0.9903	0.00394417475728	1	1	1	1	1	1	     0	     0	     0			
sp|Q68CQ7|GL8D1_HUMAN	Q68CQ7	GL8D1_HUMAN	GLT8D1	371	false	false	Homo sapiens	Glycosyltransferase 8 domain-containing protein 1	1:Experimental evidence at protein level	2.43	0.9474	0.9903	0.00394417475728	1	1	1	1	1	1	     0	     0	     0			
sp|P50502|F10A1_HUMAN	P50502	F10A1_HUMAN	ST13	369	false	false	Homo sapiens	Hsc70-interacting protein	1:Experimental evidence at protein level	2.44	0.9473	0.9902	0.00394417475728	1	0	1	2	0	2	     0	     0	     0			sp|Q8IZP2|ST134_HUMAN, sp|Q8NFI4|F10A5_HUMAN
sp|Q9NRW4|DUS22_HUMAN	Q9NRW4	DUS22_HUMAN	DUSP22	184	false	false	Homo sapiens	Dual specificity protein phosphatase 22	1:Experimental evidence at protein level	4.89	0.9473	0.9903	0.00394417475728	1	1	1	1	1	1	     0	     0	     0			
sp|P35236|PTN7_HUMAN	P35236	PTN7_HUMAN	PTPN7	360	false	false	Homo sapiens	Tyrosine-protein phosphatase non-receptor type 7	1:Experimental evidence at protein level	2.50	0.9467	0.9901	0.00419790104948	1	1	1	1	1	1	     0	     0	     0			
sp|Q8WXF8|DEDD2_HUMAN	Q8WXF8	DEDD2_HUMAN	DEDD2	326	false	false	Homo sapiens	DNA-binding death effector domain-containing protein 2	1:Experimental evidence at protein level	2.76	0.9463	0.9901	0.00419790104948	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UJX5|APC4_HUMAN	Q9UJX5	APC4_HUMAN	ANAPC4	808	false	false	Homo sapiens	Anaphase-promoting complex subunit 4	1:Experimental evidence at protein level	1.11	0.9461	0.9900	0.00419790104948	1	1	1	1	1	1	     0	     0	     0			
sp|A2A3N6|PIPSL_HUMAN	A2A3N6	PIPSL_HUMAN	PIPSL	862	false	false	Homo sapiens	Putative PIP5K1A and PSMD4-like protein	5:Protein uncertain	1.28	0.9459	0.8953	0.04470588235294	1	0	0	3	0	0	     0	     0	     0			
sp|P61009|SPCS3_HUMAN	P61009	SPCS3_HUMAN	SPCS3	180	false	false	Homo sapiens	Signal peptidase complex subunit 3	1:Experimental evidence at protein level	5.00	0.9457	0.9899	0.00419790104948	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UBU9|NXF1_HUMAN	Q9UBU9	NXF1_HUMAN	NXF1	619	false	false	Homo sapiens	Nuclear RNA export factor 1	1:Experimental evidence at protein level	1.45	0.9455	0.9899	0.00419790104948	1	1	1	1	1	1	     0	     0	     0			
sp|Q9H469|FXL15_HUMAN	Q9H469	FXL15_HUMAN	FBXL15	300	false	false	Homo sapiens	F-box/LRR-repeat protein 15	1:Experimental evidence at protein level	3.00	0.9452	0.9898	0.00419790104948	1	1	1	1	1	1	     0	     0	     0			
sp|Q9BRT6|LLPH_HUMAN	Q9BRT6	LLPH_HUMAN	LLPH	129	false	false	Homo sapiens	Protein LLP homolog	1:Experimental evidence at protein level	6.98	0.9451	0.9898	0.00419790104948	1	1	1	3	3	3	     0	     0	     0			
sp|Q9NUM3|S39A9_HUMAN	Q9NUM3	S39A9_HUMAN	SLC39A9	307	false	false	Homo sapiens	Zinc transporter ZIP9	1:Experimental evidence at protein level	3.26	0.9450	0.9898	0.00419790104948	1	1	1	1	1	1	     0	     0	     0			
sp|Q01151|CD83_HUMAN	Q01151	CD83_HUMAN	CD83	205	false	false	Homo sapiens	CD83 antigen	1:Experimental evidence at protein level	4.39	0.9446	0.9897	0.00444839857651	1	1	1	1	1	1	     0	     0	     0			
sp|Q96GC6|ZN274_HUMAN	Q96GC6	ZN274_HUMAN	ZNF274	653	false	false	Homo sapiens	Neurotrophin receptor-interacting factor homolog	1:Experimental evidence at protein level	1.53	0.9446	0.9897	0.00444839857651	1	1	1	1	1	1	     0	     0	     0			
sp|Q9NYK6|EURL_HUMAN	Q9NYK6	EURL_HUMAN	EURL	297	false	false	Homo sapiens	Protein EURL homolog	1:Experimental evidence at protein level	3.03	0.9445	0.9897	0.00444839857651	1	1	1	1	1	1	     0	     0	     0			
sp|Q9Y508|RN114_HUMAN	Q9Y508	RN114_HUMAN	RNF114	228	false	false	Homo sapiens	E3 ubiquitin-protein ligase RNF114	1:Experimental evidence at protein level	3.95	0.9444	0.9897	0.00444839857651	1	1	1	1	1	1	     0	     0	     0			
sp|B3EWF7|EP2A2_HUMAN	B3EWF7	EP2A2_HUMAN	EPM2A	344	false	false	Homo sapiens	Laforin, isoform 9	1:Experimental evidence at protein level	2.33	0.9442	0.9896	0.00444839857651	1	1	1	1	1	1	     0	     0	     0			
sp|O43791|SPOP_HUMAN	O43791	SPOP_HUMAN	SPOP	374	false	false	Homo sapiens	Speckle-type POZ protein	1:Experimental evidence at protein level	2.94	0.9442	0.9897	0.00444839857651	1	0	1	1	0	1	     0	     0	     0			sp|Q6IQ16|SPOPL_HUMAN
sp|Q9NRM2|ZN277_HUMAN	Q9NRM2	ZN277_HUMAN	ZNF277	450	false	false	Homo sapiens	Zinc finger protein 277	1:Experimental evidence at protein level	2.00	0.9442	0.9896	0.00444839857651	1	1	1	1	1	1	     0	     0	     0			
sp|Q15542|TAF5_HUMAN	Q15542	TAF5_HUMAN	TAF5	800	false	false	Homo sapiens	Transcription initiation factor TFIID subunit 5	1:Experimental evidence at protein level	1.12	0.9441	0.9896	0.00444839857651	1	1	1	1	1	1	     0	     0	     0	8M(15.9949)		
sp|Q53EZ4|CEP55_HUMAN	Q53EZ4	CEP55_HUMAN	CEP55	464	false	false	Homo sapiens	Centrosomal protein of 55 kDa	1:Experimental evidence at protein level	1.94	0.9437	0.9895	0.00444839857651	1	1	1	1	1	1	     0	     0	     0			
sp|Q6P474|PDXD2_HUMAN	Q6P474	PDXD2_HUMAN	PDXDC2P	469	false	false	Homo sapiens	Putative pyridoxal-dependent decarboxylase domain-containing protein 2	5:Protein uncertain	1.92	0.9432	0.9895	0.00444839857651	1	0	1	1	0	1	     0	     0	     0			sp|Q6P996|PDXD1_HUMAN
sp|Q9UGJ0|AAKG2_HUMAN	Q9UGJ0	AAKG2_HUMAN	PRKAG2	569	false	false	Homo sapiens	5'-AMP-activated protein kinase subunit gamma-2	1:Experimental evidence at protein level	2.11	0.9432	0.9894	0.00463633729354	1	1	1	1	1	1	     0	     0	     0			
sp|Q5PRF9|SMAG2_HUMAN	Q5PRF9	SMAG2_HUMAN	SAMD4B	694	false	false	Homo sapiens	Protein Smaug homolog 2	1:Experimental evidence at protein level	1.30	0.9428	0.9894	0.00463633729354	1	1	1	1	1	1	     0	     0	     0			
sp|P51532|SMCA4_HUMAN	P51532	SMCA4_HUMAN	SMARCA4	1647	false	false	Homo sapiens	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 4	1:Experimental evidence at protein level	0.55	0.9424	0.9796	0.01039817397920	1	0	0	1	0	0	     0	     0	     0			
sp|Q15554|TERF2_HUMAN	Q15554	TERF2_HUMAN	TERF2	542	false	false	Homo sapiens	Telomeric repeat-binding factor 2	1:Experimental evidence at protein level	1.66	0.9424	0.9893	0.00463633729354	1	1	1	1	1	1	     0	     0	     0			
sp|Q9NSN8|SNTG1_HUMAN	Q9NSN8	SNTG1_HUMAN	SNTG1	517	false	false	Homo sapiens	Gamma-1-syntrophin	1:Experimental evidence at protein level	1.55	0.9422	0.9893	0.00463633729354	1	1	1	1	1	1	     0	     0	     0			
sp|Q502X0|MORN2_HUMAN	Q502X0	MORN2_HUMAN	MORN2	79	false	false	Homo sapiens	MORN repeat-containing protein 2	1:Experimental evidence at protein level	11.39	0.9421	0.9892	0.00463633729354	1	1	1	1	1	1	     0	     0	     0			
sp|Q9NQ66|PLCB1_HUMAN	Q9NQ66	PLCB1_HUMAN	PLCB1	1216	false	false	Homo sapiens	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1	1:Experimental evidence at protein level	0.82	0.9421	0.9892	0.00463633729354	1	1	1	1	1	1	     0	     0	     0			
sp|Q9C0A6|SETD5_HUMAN	Q9C0A6	SETD5_HUMAN	SETD5	1442	false	false	Homo sapiens	Histone-lysine N-methyltransferase SETD5	1:Experimental evidence at protein level	0.69	0.9411	0.9890	0.00463633729354	1	1	1	1	1	1	     0	     0	     0			
sp|Q9NV12|TM140_HUMAN	Q9NV12	TM140_HUMAN	TMEM140	185	false	false	Homo sapiens	Transmembrane protein 140	1:Experimental evidence at protein level	4.32	0.9410	0.9890	0.00463633729354	1	1	1	1	1	1	     0	     0	     0			
sp|P20273|CD22_HUMAN	P20273	CD22_HUMAN	CD22	847	false	false	Homo sapiens	B-cell receptor CD22	1:Experimental evidence at protein level	1.06	0.9408	0.9890	0.00463633729354	1	1	1	1	1	1	     0	     0	     0			
sp|Q3ZCQ3|F174B_HUMAN	Q3ZCQ3	F174B_HUMAN	FAM174B	159	false	false	Homo sapiens	Membrane protein FAM174B	1:Experimental evidence at protein level	5.66	0.9403	0.9889	0.00463633729354	1	1	1	1	1	1	     0	     0	     0			
sp|Q03933|HSF2_HUMAN	Q03933	HSF2_HUMAN	HSF2	536	false	false	Homo sapiens	Heat shock factor protein 2	1:Experimental evidence at protein level	1.68	0.9399	0.9888	0.00463633729354	1	1	1	1	1	1	     0	     0	     0			
sp|Q9HD36|B2L10_HUMAN	Q9HD36	B2L10_HUMAN	BCL2L10	204	false	false	Homo sapiens	Bcl-2-like protein 10	1:Experimental evidence at protein level	4.41	0.9395	0.9887	0.00463633729354	1	1	1	1	1	1	     0	     0	     0			
sp|Q7L513|FCRLA_HUMAN	Q7L513	FCRLA_HUMAN	FCRLA	359	false	false	Homo sapiens	Fc receptor-like A	1:Experimental evidence at protein level	2.51	0.9392	0.9887	0.00463633729354	1	1	1	1	1	1	     0	     0	     0			
sp|Q8WVM0|TFB1M_HUMAN	Q8WVM0	TFB1M_HUMAN	TFB1M	346	false	false	Homo sapiens	Dimethyladenosine transferase 1, mitochondrial	1:Experimental evidence at protein level	2.89	0.9385	0.9885	0.00463633729354	1	1	1	1	1	1	     0	     0	     0			
sp|Q6UX98|ZDH24_HUMAN	Q6UX98	ZDH24_HUMAN	ZDHHC24	284	false	false	Homo sapiens	Probable palmitoyltransferase ZDHHC24	1:Experimental evidence at protein level	3.17	0.9383	0.9885	0.00463633729354	1	1	1	1	1	1	     0	     0	     0			
sp|Q99558|M3K14_HUMAN	Q99558	M3K14_HUMAN	MAP3K14	947	false	false	Homo sapiens	Mitogen-activated protein kinase kinase kinase 14	1:Experimental evidence at protein level	0.95	0.9383	0.9885	0.00463633729354	1	1	1	1	1	1	     0	     0	     0			
sp|Q96EK9|KTI12_HUMAN	Q96EK9	KTI12_HUMAN	KTI12	354	false	false	Homo sapiens	Protein KTI12 homolog	1:Experimental evidence at protein level	2.54	0.9380	0.9884	0.00463633729354	1	1	1	1	1	1	     0	     0	     0			
sp|Q9HA82|CERS4_HUMAN	Q9HA82	CERS4_HUMAN	CERS4	394	false	false	Homo sapiens	Ceramide synthase 4	1:Experimental evidence at protein level	2.54	0.9379	0.9884	0.00463633729354	1	1	1	1	1	1	     0	     0	     0			
sp|Q70Z35|PREX2_HUMAN	Q70Z35	PREX2_HUMAN	PREX2	1606	false	false	Homo sapiens	Phosphatidylinositol 3,4,5-trisphosphate-dependent Rac exchanger 2 protein	1:Experimental evidence at protein level	0.56	0.9378	0.9884	0.00463633729354	1	1	1	1	1	1	     0	     0	     0			
sp|Q8WUT9|S2543_HUMAN	Q8WUT9	S2543_HUMAN	SLC25A43	341	false	false	Homo sapiens	Solute carrier family 25 member 43	1:Experimental evidence at protein level	2.64	0.9378	0.9884	0.00463633729354	1	1	1	1	1	1	     0	     0	     0			
sp|Q7Z2K8|GRIN1_HUMAN	Q7Z2K8	GRIN1_HUMAN	GPRIN1	1008	false	false	Homo sapiens	G protein-regulated inducer of neurite outgrowth 1	1:Experimental evidence at protein level	0.89	0.9362	0.9881	0.00489490354161	1	1	1	1	1	1	     0	     0	     0			
sp|Q13620|CUL4B_HUMAN	Q13620	CUL4B_HUMAN	CUL4B	913	false	false	Homo sapiens	Cullin-4B	1:Experimental evidence at protein level	0.99	0.9356	0.9771	0.01073122036436	1	1	1	1	1	1	     0	     0	     0			
sp|Q969P5|FBX32_HUMAN	Q969P5	FBX32_HUMAN	FBXO32	355	false	false	Homo sapiens	F-box only protein 32	1:Experimental evidence at protein level	2.54	0.9351	0.9879	0.00573394495413	1	1	1	1	1	1	     0	     0	     0			
sp|O75123|ZN623_HUMAN	O75123	ZN623_HUMAN	ZNF623	536	false	false	Homo sapiens	Zinc finger protein 623	1:Experimental evidence at protein level	1.68	0.9348	0.9878	0.00598461100028	1	1	1	1	1	1	     0	     0	     0			
sp|O75771|RA51D_HUMAN	O75771	RA51D_HUMAN	RAD51D	328	false	false	Homo sapiens	DNA repair protein RAD51 homolog 4	1:Experimental evidence at protein level	2.74	0.9348	0.9878	0.00598461100028	1	1	1	1	1	1	     0	     0	     0			
sp|Q9Y6R4|M3K4_HUMAN	Q9Y6R4	M3K4_HUMAN	MAP3K4	1608	false	false	Homo sapiens	Mitogen-activated protein kinase kinase kinase 4	1:Experimental evidence at protein level	0.56	0.9343	0.9877	0.00598461100028	1	1	1	1	1	1	     0	     0	     0			
sp|O00555|CAC1A_HUMAN	O00555	CAC1A_HUMAN	CACNA1A	2506	false	false	Homo sapiens	Voltage-dependent P/Q-type calcium channel subunit alpha-1A	1:Experimental evidence at protein level	0.44	0.9329	0.9874	0.00615384615385	1	1	1	1	1	1	     0	     0	     0			
sp|Q8WW59|SPRY4_HUMAN	Q8WW59	SPRY4_HUMAN	SPRYD4	207	false	false	Homo sapiens	SPRY domain-containing protein 4	1:Experimental evidence at protein level	4.35	0.9329	0.9874	0.00615384615385	1	1	1	1	1	1	     0	     0	     0			
sp|P62330|ARF6_HUMAN	P62330	ARF6_HUMAN	ARF6	175	false	false	Homo sapiens	ADP-ribosylation factor 6	1:Experimental evidence at protein level	5.14	0.9327	0.9874	0.00615384615385	1	1	1	1	1	1	     0	     0	     0			
sp|Q6P1X6|CH082_HUMAN	Q6P1X6	CH082_HUMAN	C8orf82	216	false	false	Homo sapiens	UPF0598 protein C8orf82	1:Experimental evidence at protein level	4.17	0.9326	0.9874	0.00615384615385	1	1	1	1	1	1	     0	     0	     0			
sp|P63151|2ABA_HUMAN	P63151	2ABA_HUMAN	PPP2R2A	447	false	false	Homo sapiens	Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform	1:Experimental evidence at protein level	2.01	0.9323	0.9873	0.00615384615385	1	1	1	1	1	1	     0	     0	     0			
sp|Q5THK1|PR14L_HUMAN	Q5THK1	PR14L_HUMAN	PRR14L	2151	false	false	Homo sapiens	Protein PRR14L	1:Experimental evidence at protein level	0.42	0.9322	0.9873	0.00615384615385	1	1	1	1	1	1	     0	     0	     0			
sp|Q9Y3T9|NOC2L_HUMAN	Q9Y3T9	NOC2L_HUMAN	NOC2L	749	false	false	Homo sapiens	Nucleolar complex protein 2 homolog	1:Experimental evidence at protein level	1.20	0.9322	0.9873	0.00615384615385	1	1	1	1	1	1	     0	     0	     0			
sp|Q3MIX3|ADCK5_HUMAN	Q3MIX3	ADCK5_HUMAN	ADCK5	580	false	false	Homo sapiens	Uncharacterized aarF domain-containing protein kinase 5	1:Experimental evidence at protein level	1.55	0.9321	0.9873	0.00615384615385	1	1	1	1	1	1	     0	     0	     0	5M(15.9949)		
sp|Q6ICL7|S35E4_HUMAN	Q6ICL7	S35E4_HUMAN	SLC35E4	350	false	false	Homo sapiens	Solute carrier family 35 member E4	1:Experimental evidence at protein level	2.57	0.9320	0.9872	0.00615384615385	1	1	1	1	1	1	     0	     0	     0			
sp|Q9BRQ3|NUD22_HUMAN	Q9BRQ3	NUD22_HUMAN	NUDT22	303	false	false	Homo sapiens	Uridine diphosphate glucose pyrophosphatase NUDT22	1:Experimental evidence at protein level	3.30	0.9318	0.9872	0.00615384615385	1	1	1	1	1	1	     0	     0	     0			
sp|Q8N5C6|SRBD1_HUMAN	Q8N5C6	SRBD1_HUMAN	SRBD1	995	false	false	Homo sapiens	S1 RNA-binding domain-containing protein 1	1:Experimental evidence at protein level	0.90	0.9316	0.9872	0.00615384615385	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UJV9|DDX41_HUMAN	Q9UJV9	DDX41_HUMAN	DDX41	622	false	false	Homo sapiens	Probable ATP-dependent RNA helicase DDX41	1:Experimental evidence at protein level	1.45	0.9312	0.9871	0.00615384615385	1	1	1	1	1	1	     0	     0	     0			
sp|O95236|APOL3_HUMAN	O95236	APOL3_HUMAN	APOL3	402	false	false	Homo sapiens	Apolipoprotein L3	1:Experimental evidence at protein level	2.24	0.9311	0.9871	0.00615384615385	1	1	1	1	1	1	     0	     0	     0			
sp|Q76I76|SSH2_HUMAN	Q76I76	SSH2_HUMAN	SSH2	1423	false	false	Homo sapiens	Protein phosphatase Slingshot homolog 2	1:Experimental evidence at protein level	0.56	0.9311	0.9871	0.00615384615385	1	1	1	1	1	1	     0	     0	     0			
sp|Q8NCN4|RN169_HUMAN	Q8NCN4	RN169_HUMAN	RNF169	708	false	false	Homo sapiens	E3 ubiquitin-protein ligase RNF169	1:Experimental evidence at protein level	1.27	0.9310	0.9871	0.00615384615385	1	1	1	1	1	1	     0	     0	     0			
sp|P11802|CDK4_HUMAN	P11802	CDK4_HUMAN	CDK4	303	false	false	Homo sapiens	Cyclin-dependent kinase 4	1:Experimental evidence at protein level	2.97	0.9309	0.9754	0.01153091265947	1	0	0	2	0	0	     0	     0	     0			
sp|Q6V1X1|DPP8_HUMAN	Q6V1X1	DPP8_HUMAN	DPP8	898	false	false	Homo sapiens	Dipeptidyl peptidase 8	1:Experimental evidence at protein level	1.00	0.9309	0.9870	0.00615384615385	1	1	1	1	1	1	     0	     0	     0			
sp|Q99575|POP1_HUMAN	Q99575	POP1_HUMAN	POP1	1024	false	false	Homo sapiens	Ribonucleases P/MRP protein subunit POP1	1:Experimental evidence at protein level	1.07	0.9309	0.9870	0.00615384615385	1	1	1	1	1	1	     0	     0	     0			
sp|Q9NYL4|FKB11_HUMAN	Q9NYL4	FKB11_HUMAN	FKBP11	201	false	false	Homo sapiens	Peptidyl-prolyl cis-trans isomerase FKBP11	1:Experimental evidence at protein level	3.98	0.9308	0.9870	0.00615384615385	1	1	1	1	1	1	     0	     0	     0			
sp|Q8WWY8|LIPH_HUMAN	Q8WWY8	LIPH_HUMAN	LIPH	451	false	false	Homo sapiens	Lipase member H	1:Experimental evidence at protein level	2.00	0.9305	0.9870	0.00615384615385	1	1	1	1	1	1	     0	     0	     0			
sp|Q8IVQ6|ZDH21_HUMAN	Q8IVQ6	ZDH21_HUMAN	ZDHHC21	265	false	false	Homo sapiens	Palmitoyltransferase ZDHHC21	1:Experimental evidence at protein level	3.77	0.9298	0.9868	0.00615384615385	1	1	1	1	1	1	     0	     0	     0			
sp|Q96KV7|WDR90_HUMAN	Q96KV7	WDR90_HUMAN	WDR90	1748	false	false	Homo sapiens	WD repeat-containing protein 90	1:Experimental evidence at protein level	0.57	0.9284	0.9865	0.00633085604184	1	1	1	1	1	1	     0	     0	     0			
sp|P42126|ECI1_HUMAN	P42126	ECI1_HUMAN	ECI1	302	false	false	Homo sapiens	Enoyl-CoA delta isomerase 1, mitochondrial	1:Experimental evidence at protein level	2.98	0.9283	0.9865	0.00633085604184	1	1	1	1	1	1	     0	     0	     0			
sp|Q96H20|SNF8_HUMAN	Q96H20	SNF8_HUMAN	SNF8	258	false	false	Homo sapiens	Vacuolar-sorting protein SNF8	1:Experimental evidence at protein level	3.49	0.9280	0.9865	0.00633085604184	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UPS8|ANR26_HUMAN	Q9UPS8	ANR26_HUMAN	ANKRD26	1710	false	false	Homo sapiens	Ankyrin repeat domain-containing protein 26	1:Experimental evidence at protein level	0.53	0.9280	0.9865	0.00633085604184	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UL15|BAG5_HUMAN	Q9UL15	BAG5_HUMAN	BAG5	447	false	false	Homo sapiens	BAG family molecular chaperone regulator 5	1:Experimental evidence at protein level	2.01	0.9278	0.9864	0.00633085604184	1	1	1	1	1	1	     0	     0	     0			
sp|Q9NVR0|KLH11_HUMAN	Q9NVR0	KLH11_HUMAN	KLHL11	708	false	false	Homo sapiens	Kelch-like protein 11	1:Experimental evidence at protein level	1.27	0.9276	0.9864	0.00633085604184	1	1	1	1	1	1	     0	     0	     0			
sp|P48595|SPB10_HUMAN	P48595	SPB10_HUMAN	SERPINB10	397	false	false	Homo sapiens	Serpin B10	1:Experimental evidence at protein level	2.27	0.9275	0.9863	0.00633085604184	1	1	1	1	1	1	     0	     0	     0			
sp|Q04760|LGUL_HUMAN	Q04760	LGUL_HUMAN	GLO1	184	false	false	Homo sapiens	Lactoylglutathione lyase	1:Experimental evidence at protein level	5.43	0.9275	0.9864	0.00633085604184	1	1	1	1	1	1	     0	     0	     0			
sp|Q56VL3|OCAD2_HUMAN	Q56VL3	OCAD2_HUMAN	OCIAD2	154	false	false	Homo sapiens	OCIA domain-containing protein 2	1:Experimental evidence at protein level	5.19	0.9272	0.9863	0.00633085604184	1	1	1	1	1	1	     0	     0	     0			
