Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|P14406|CX7A2_HUMAN	P14406	CX7A2_HUMAN	COX7A2	83	false	false	Homo sapiens	Cytochrome c oxidase subunit 7A2, mitochondrial	1:Experimental evidence at protein level	14.46	0.9920	0.9986	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9NRK6|ABCBA_HUMAN	Q9NRK6	ABCBA_HUMAN	ABCB10	738	false	false	Homo sapiens	ATP-binding cassette sub-family B member 10, mitochondrial	1:Experimental evidence at protein level	1.22	0.9920	0.9973	0.00162008910490	1	0	0	1	0	0	     0	     0	     0			
sp|P53582|MAP11_HUMAN	P53582	MAP11_HUMAN	METAP1	386	false	false	Homo sapiens	Methionine aminopeptidase 1	1:Experimental evidence at protein level	2.59	0.9918	0.9985	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9NWF9|RN216_HUMAN	Q9NWF9	RN216_HUMAN	RNF216	866	false	false	Homo sapiens	E3 ubiquitin-protein ligase RNF216	1:Experimental evidence at protein level	1.39	0.9917	0.9985	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9P1U1|ARP3B_HUMAN	Q9P1U1	ARP3B_HUMAN	ACTR3B	418	false	false	Homo sapiens	Actin-related protein 3B	1:Experimental evidence at protein level	2.15	0.9915	0.9538	0.02298065984073	1	0	0	1	0	0	     0	     0	     0			
sp|P07737|PROF1_HUMAN	P07737	PROF1_HUMAN	PFN1	140	false	false	Homo sapiens	Profilin-1	1:Experimental evidence at protein level	6.43	0.9908	0.9984	0.00000000000000	1	0	1	2	0	2	     0	     0	     0			sp|P60673|PROF3_HUMAN
sp|P23368|MAOM_HUMAN	P23368	MAOM_HUMAN	ME2	584	false	false	Homo sapiens	NAD-dependent malic enzyme, mitochondrial	1:Experimental evidence at protein level	1.88	0.9908	0.9984	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9BRR6|ADPGK_HUMAN	Q9BRR6	ADPGK_HUMAN	ADPGK	497	false	false	Homo sapiens	ADP-dependent glucokinase	1:Experimental evidence at protein level	2.01	0.9906	0.9983	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q86WJ1|CHD1L_HUMAN	Q86WJ1	CHD1L_HUMAN	CHD1L	897	false	false	Homo sapiens	ATP-dependent chromatin remodeler CHD1L	1:Experimental evidence at protein level	1.23	0.9905	0.9968	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|P02100|HBE_HUMAN	P02100	HBE_HUMAN	HBE1	147	false	false	Homo sapiens	Hemoglobin subunit epsilon	1:Experimental evidence at protein level	6.80	0.9904	0.9785	0.01073122036436	1	0	0	2	0	0	     0	     0	     0			
sp|P40818|UBP8_HUMAN	P40818	UBP8_HUMAN	USP8	1118	false	false	Homo sapiens	Ubiquitin carboxyl-terminal hydrolase 8	1:Experimental evidence at protein level	0.98	0.9904	0.9983	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q14699|RFTN1_HUMAN	Q14699	RFTN1_HUMAN	RFTN1	578	false	false	Homo sapiens	Raftlin	1:Experimental evidence at protein level	1.56	0.9904	0.9983	0.00000000000000	1	1	1	2	2	2	     0	     0	     0			
sp|Q96LC9|BMF_HUMAN	Q96LC9	BMF_HUMAN	BMF	184	false	false	Homo sapiens	Bcl-2-modifying factor	1:Experimental evidence at protein level	5.43	0.9904	0.9983	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q8TD47|RS4Y2_HUMAN	Q8TD47	RS4Y2_HUMAN	RPS4Y2	263	false	false	Homo sapiens	Small ribosomal subunit protein eS4, Y isoform 2	1:Experimental evidence at protein level	3.42	0.9902	0.9987	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			
sp|Q9UNL2|SSRG_HUMAN	Q9UNL2	SSRG_HUMAN	SSR3	185	false	false	Homo sapiens	Translocon-associated protein subunit gamma	1:Experimental evidence at protein level	5.41	0.9901	0.9982	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UBK9|UXT_HUMAN	Q9UBK9	UXT_HUMAN	UXT	157	false	false	Homo sapiens	Protein UXT	1:Experimental evidence at protein level	7.01	0.9898	0.9982	0.00000000000000	1	1	1	3	3	3	     0	     0	     0			
sp|Q9UJA5|TRM6_HUMAN	Q9UJA5	TRM6_HUMAN	TRMT6	497	false	false	Homo sapiens	tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6	1:Experimental evidence at protein level	2.01	0.9898	0.9982	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9NQR4|NIT2_HUMAN	Q9NQR4	NIT2_HUMAN	NIT2	276	false	false	Homo sapiens	Omega-amidase NIT2	1:Experimental evidence at protein level	4.35	0.9896	0.9981	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P17812|PYRG1_HUMAN	P17812	PYRG1_HUMAN	CTPS1	591	false	false	Homo sapiens	CTP synthase 1	1:Experimental evidence at protein level	1.52	0.9895	0.9981	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|O00567|NOP56_HUMAN	O00567	NOP56_HUMAN	NOP56	594	false	false	Homo sapiens	Nucleolar protein 56	1:Experimental evidence at protein level	1.85	0.9894	0.9981	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q12874|SF3A3_HUMAN	Q12874	SF3A3_HUMAN	SF3A3	501	false	false	Homo sapiens	Splicing factor 3A subunit 3	1:Experimental evidence at protein level	2.00	0.9894	0.9981	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9NR77|PXMP2_HUMAN	Q9NR77	PXMP2_HUMAN	PXMP2	195	false	false	Homo sapiens	Peroxisomal membrane protein 2	1:Experimental evidence at protein level	5.13	0.9894	0.9981	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9NZZ3|CHMP5_HUMAN	Q9NZZ3	CHMP5_HUMAN	CHMP5	219	false	false	Homo sapiens	Charged multivesicular body protein 5	1:Experimental evidence at protein level	4.11	0.9893	0.9981	0.00000000000000	1	1	1	2	2	2	     0	     0	     0			
sp|P31512|FMO4_HUMAN	P31512	FMO4_HUMAN	FMO4	558	false	false	Homo sapiens	Dimethylaniline monooxygenase [N-oxide-forming] 4	1:Experimental evidence at protein level	1.79	0.9890	0.9980	0.00000000000000	1	1	1	2	2	2	     0	     0	     0			
sp|P27361|MK03_HUMAN	P27361	MK03_HUMAN	MAPK3	379	false	false	Homo sapiens	Mitogen-activated protein kinase 3	1:Experimental evidence at protein level	2.64	0.9887	0.9980	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			sp|P28482|MK01_HUMAN
sp|Q14526|HIC1_HUMAN	Q14526	HIC1_HUMAN	HIC1	733	false	false	Homo sapiens	Hypermethylated in cancer 1 protein	1:Experimental evidence at protein level	1.23	0.9887	0.9980	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q6ZNA4|RN111_HUMAN	Q6ZNA4	RN111_HUMAN	RNF111	994	false	false	Homo sapiens	E3 ubiquitin-protein ligase Arkadia	1:Experimental evidence at protein level	1.01	0.9886	0.9980	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q96S44|PRPK_HUMAN	Q96S44	PRPK_HUMAN	TP53RK	253	false	false	Homo sapiens	EKC/KEOPS complex subunit TP53RK	1:Experimental evidence at protein level	5.14	0.9885	0.9979	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q8IUX1|T126B_HUMAN	Q8IUX1	T126B_HUMAN	TMEM126B	230	false	false	Homo sapiens	Complex I assembly factor TMEM126B, mitochondrial	1:Experimental evidence at protein level	5.22	0.9884	0.9979	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|O75935|DCTN3_HUMAN	O75935	DCTN3_HUMAN	DCTN3	186	false	false	Homo sapiens	Dynactin subunit 3	1:Experimental evidence at protein level	5.91	0.9881	0.9979	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q16537|2A5E_HUMAN	Q16537	2A5E_HUMAN	PPP2R5E	467	false	false	Homo sapiens	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit epsilon isoform	1:Experimental evidence at protein level	1.93	0.9881	0.9735	0.01219809709685	1	1	1	1	1	1	     0	     0	     0			
sp|Q15796|SMAD2_HUMAN	Q15796	SMAD2_HUMAN	SMAD2	467	false	false	Homo sapiens	SMAD family member 2	1:Experimental evidence at protein level	2.14	0.9880	0.9978	0.00000000000000	1	1	1	2	2	2	     0	     0	     0			
sp|Q9H3H1|MOD5_HUMAN	Q9H3H1	MOD5_HUMAN	TRIT1	467	false	false	Homo sapiens	tRNA dimethylallyltransferase	1:Experimental evidence at protein level	1.93	0.9879	0.9978	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q5K651|SAMD9_HUMAN	Q5K651	SAMD9_HUMAN	SAMD9	1589	false	false	Homo sapiens	Sterile alpha motif domain-containing protein 9	1:Experimental evidence at protein level	0.57	0.9876	0.9978	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q86VD7|S2542_HUMAN	Q86VD7	S2542_HUMAN	SLC25A42	318	false	false	Homo sapiens	Mitochondrial coenzyme A transporter SLC25A42	1:Experimental evidence at protein level	4.09	0.9872	0.9977	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q13572|ITPK1_HUMAN	Q13572	ITPK1_HUMAN	ITPK1	414	false	false	Homo sapiens	Inositol-tetrakisphosphate 1-kinase	1:Experimental evidence at protein level	2.42	0.9871	0.9977	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UHJ6|SHPK_HUMAN	Q9UHJ6	SHPK_HUMAN	SHPK	478	false	false	Homo sapiens	Sedoheptulokinase	1:Experimental evidence at protein level	1.88	0.9869	0.9977	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P10768|ESTD_HUMAN	P10768	ESTD_HUMAN	ESD	282	false	false	Homo sapiens	S-formylglutathione hydrolase	1:Experimental evidence at protein level	3.55	0.9868	0.9976	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|O15265|ATX7_HUMAN	O15265	ATX7_HUMAN	ATXN7	892	false	false	Homo sapiens	Ataxin-7	1:Experimental evidence at protein level	1.01	0.9864	0.9976	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|O95721|SNP29_HUMAN	O95721	SNP29_HUMAN	SNAP29	258	false	false	Homo sapiens	Synaptosomal-associated protein 29	1:Experimental evidence at protein level	4.26	0.9864	0.9976	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|A2A288|ZC12D_HUMAN	A2A288	ZC12D_HUMAN	ZC3H12D	527	false	false	Homo sapiens	Probable ribonuclease ZC3H12D	1:Experimental evidence at protein level	1.90	0.9863	0.9953	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|P06340|DOA_HUMAN	P06340	DOA_HUMAN	HLA-DOA	250	false	false	Homo sapiens	HLA class II histocompatibility antigen, DO alpha chain	1:Experimental evidence at protein level	3.60	0.9859	0.9975	0.00062893081761	1	1	1	1	1	1	     0	     0	     0			
sp|Q05519|SRS11_HUMAN	Q05519	SRS11_HUMAN	SRSF11	484	false	false	Homo sapiens	Serine/arginine-rich splicing factor 11	1:Experimental evidence at protein level	2.27	0.9859	0.9975	0.00062893081761	1	1	1	1	1	1	     0	     0	     0			
sp|O15121|DEGS1_HUMAN	O15121	DEGS1_HUMAN	DEGS1	323	false	false	Homo sapiens	Sphingolipid delta(4)-desaturase DES1	1:Experimental evidence at protein level	2.79	0.9858	0.9975	0.00062893081761	1	1	1	2	2	2	     0	     0	     0			
sp|P32929|CGL_HUMAN	P32929	CGL_HUMAN	CTH	405	false	false	Homo sapiens	Cystathionine gamma-lyase	1:Experimental evidence at protein level	2.47	0.9857	0.9974	0.00062893081761	1	1	1	2	2	2	     0	     0	     0			
sp|Q9Y6E2|5MP1_HUMAN	Q9Y6E2	5MP1_HUMAN	BZW2	419	false	false	Homo sapiens	eIF5-mimic protein 1	1:Experimental evidence at protein level	2.63	0.9854	0.9974	0.00062893081761	1	1	1	1	1	1	     0	     0	     0			
sp|Q6UVK1|CSPG4_HUMAN	Q6UVK1	CSPG4_HUMAN	CSPG4	2322	false	false	Homo sapiens	Chondroitin sulfate proteoglycan 4	1:Experimental evidence at protein level	0.43	0.9853	0.9744	0.01195997071028	1	1	1	1	1	1	     0	     0	     0			
sp|P62952|BLCAP_HUMAN	P62952	BLCAP_HUMAN	BLCAP	87	false	false	Homo sapiens	Apoptosis inducing factor BLCAP	1:Experimental evidence at protein level	10.34	0.9851	0.9973	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q3KQV3|ZN792_HUMAN	Q3KQV3	ZN792_HUMAN	ZNF792	632	false	false	Homo sapiens	Zinc finger protein 792	1:Experimental evidence at protein level	1.58	0.9850	0.9973	0.00162008910490	1	0	1	1	0	1	     0	     0	     0			sp|Q3SY52|ZIK1_HUMAN, sp|Q68DY9|ZN772_HUMAN, sp|Q9BWM5|ZN416_HUMAN
sp|Q9BXL7|CAR11_HUMAN	Q9BXL7	CAR11_HUMAN	CARD11	1154	false	false	Homo sapiens	Caspase recruitment domain-containing protein 11	1:Experimental evidence at protein level	0.95	0.9850	0.9973	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q9NUW8|TYDP1_HUMAN	Q9NUW8	TYDP1_HUMAN	TDP1	608	false	false	Homo sapiens	Tyrosyl-DNA phosphodiesterase 1	1:Experimental evidence at protein level	1.81	0.9850	0.9973	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q9H9T3|ELP3_HUMAN	Q9H9T3	ELP3_HUMAN	ELP3	547	false	false	Homo sapiens	Elongator complex protein 3	1:Experimental evidence at protein level	1.65	0.9847	0.9973	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|P48454|PP2BC_HUMAN	P48454	PP2BC_HUMAN	PPP3CC	512	false	false	Homo sapiens	Serine/threonine-protein phosphatase 2B catalytic subunit gamma isoform	1:Experimental evidence at protein level	1.95	0.9845	0.9972	0.00162008910490	1	1	1	2	2	2	     0	     0	     0			
sp|Q9NR81|ARHG3_HUMAN	Q9NR81	ARHG3_HUMAN	ARHGEF3	526	false	false	Homo sapiens	Rho guanine nucleotide exchange factor 3	1:Experimental evidence at protein level	3.42	0.9845	0.9656	0.01596993893847	2	1	1	2	1	1	     0	     0	     0			
sp|O43427|FIBP_HUMAN	O43427	FIBP_HUMAN	FIBP	364	false	false	Homo sapiens	Acidic fibroblast growth factor intracellular-binding protein	1:Experimental evidence at protein level	2.47	0.9842	0.9972	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q9BRB3|PIGQ_HUMAN	Q9BRB3	PIGQ_HUMAN	PIGQ	760	false	false	Homo sapiens	Phosphatidylinositol N-acetylglucosaminyltransferase subunit Q	1:Experimental evidence at protein level	1.18	0.9842	0.9972	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|O94889|KLH18_HUMAN	O94889	KLH18_HUMAN	KLHL18	574	false	false	Homo sapiens	Kelch-like protein 18	1:Experimental evidence at protein level	2.26	0.9840	0.9971	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|O14757|CHK1_HUMAN	O14757	CHK1_HUMAN	CHEK1	476	false	false	Homo sapiens	Serine/threonine-protein kinase Chk1	1:Experimental evidence at protein level	2.10	0.9838	0.9971	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q8TF01|PNISR_HUMAN	Q8TF01	PNISR_HUMAN	PNISR	805	false	false	Homo sapiens	Arginine/serine-rich protein PNISR	1:Experimental evidence at protein level	1.12	0.9838	0.9971	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|P13473|LAMP2_HUMAN	P13473	LAMP2_HUMAN	LAMP2	410	false	false	Homo sapiens	Lysosome-associated membrane glycoprotein 2	1:Experimental evidence at protein level	2.68	0.9835	0.9970	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q00978|IRF9_HUMAN	Q00978	IRF9_HUMAN	IRF9	393	false	false	Homo sapiens	Interferon regulatory factor 9	1:Experimental evidence at protein level	2.54	0.9831	0.9970	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|P23511|NFYA_HUMAN	P23511	NFYA_HUMAN	NFYA	347	false	false	Homo sapiens	Nuclear transcription factor Y subunit alpha	1:Experimental evidence at protein level	2.59	0.9830	0.9969	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q92878|RAD50_HUMAN	Q92878	RAD50_HUMAN	RAD50	1312	false	false	Homo sapiens	DNA repair protein RAD50	1:Experimental evidence at protein level	0.91	0.9829	0.9969	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|P99999|CYC_HUMAN	P99999	CYC_HUMAN	CYCS	105	false	false	Homo sapiens	Cytochrome c	1:Experimental evidence at protein level	9.52	0.9827	0.9969	0.00162008910490	1	1	1	2	2	2	     0	     0	     0			
sp|Q5T6F0|DCA12_HUMAN	Q5T6F0	DCA12_HUMAN	DCAF12	453	false	false	Homo sapiens	DDB1- and CUL4-associated factor 12	1:Experimental evidence at protein level	1.99	0.9827	0.9668	0.01558809636278	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UPQ8|DOLK_HUMAN	Q9UPQ8	DOLK_HUMAN	DOLK	538	false	false	Homo sapiens	Dolichol kinase	1:Experimental evidence at protein level	1.67	0.9827	0.9969	0.00162008910490	1	1	1	2	2	2	     0	     0	     0			
sp|Q9HBM0|VEZA_HUMAN	Q9HBM0	VEZA_HUMAN	VEZT	779	false	false	Homo sapiens	Vezatin	1:Experimental evidence at protein level	1.28	0.9825	0.9969	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UIQ6|LCAP_HUMAN	Q9UIQ6	LCAP_HUMAN	LNPEP	1025	false	false	Homo sapiens	Leucyl-cystinyl aminopeptidase	1:Experimental evidence at protein level	0.88	0.9823	0.9968	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|A2RTX5|SYTC2_HUMAN	A2RTX5	SYTC2_HUMAN	TARS3	802	false	false	Homo sapiens	Threonine--tRNA ligase 2, cytoplasmic	1:Experimental evidence at protein level	1.12	0.9818	0.9839	0.00776231263383	1	1	1	1	1	1	     0	     0	     0			
sp|Q9NWQ9|CN119_HUMAN	Q9NWQ9	CN119_HUMAN	C14orf119	140	false	false	Homo sapiens	Uncharacterized protein C14orf119	1:Experimental evidence at protein level	7.86	0.9816	0.9967	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|P54259|ATN1_HUMAN	P54259	ATN1_HUMAN	ATN1	1190	false	false	Homo sapiens	Atrophin-1	1:Experimental evidence at protein level	0.84	0.9814	0.9967	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q96NC0|ZMAT2_HUMAN	Q96NC0	ZMAT2_HUMAN	ZMAT2	199	false	false	Homo sapiens	Zinc finger matrin-type protein 2	1:Experimental evidence at protein level	5.03	0.9814	0.9967	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q9BVW5|TIPIN_HUMAN	Q9BVW5	TIPIN_HUMAN	TIPIN	301	false	false	Homo sapiens	TIMELESS-interacting protein	1:Experimental evidence at protein level	2.99	0.9814	0.9966	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|P56524|HDAC4_HUMAN	P56524	HDAC4_HUMAN	HDAC4	1084	false	false	Homo sapiens	Histone deacetylase 4	1:Experimental evidence at protein level	0.83	0.9813	0.9936	0.00320284697509	1	0	0	1	0	0	     0	     0	     0			
sp|P84085|ARF5_HUMAN	P84085	ARF5_HUMAN	ARF5	180	false	false	Homo sapiens	ADP-ribosylation factor 5	1:Experimental evidence at protein level	5.00	0.9812	0.9966	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|P05496|AT5G1_HUMAN	P05496	AT5G1_HUMAN	ATP5MC1	136	false	false	Homo sapiens	ATP synthase F(0) complex subunit C1, mitochondrial	1:Experimental evidence at protein level	8.09	0.9811	0.9935	0.00320284697509	1	0	0	1	0	0	     0	     0	     0			
sp|P16298|PP2BB_HUMAN	P16298	PP2BB_HUMAN	PPP3CB	524	false	false	Homo sapiens	Serine/threonine-protein phosphatase 2B catalytic subunit beta isoform	1:Experimental evidence at protein level	1.91	0.9811	0.9966	0.00162008910490	1	0	1	2	0	2	     0	     0	     0			sp|Q08209|PP2BA_HUMAN
sp|Q9H165|BC11A_HUMAN	Q9H165	BC11A_HUMAN	BCL11A	835	false	false	Homo sapiens	BCL11 transcription factor A	1:Experimental evidence at protein level	1.08	0.9810	0.9966	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q8WY98|TM234_HUMAN	Q8WY98	TM234_HUMAN	TMEM234	164	false	false	Homo sapiens	Transmembrane protein 234	1:Experimental evidence at protein level	6.71	0.9805	0.9965	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q9H6F2|TM38A_HUMAN	Q9H6F2	TM38A_HUMAN	TMEM38A	299	false	false	Homo sapiens	Trimeric intracellular cation channel type A	1:Experimental evidence at protein level	3.01	0.9802	0.9964	0.00162008910490	1	1	1	2	2	2	     0	     0	     0			
sp|Q9NVA1|UQCC1_HUMAN	Q9NVA1	UQCC1_HUMAN	UQCC1	299	false	false	Homo sapiens	Ubiquinol-cytochrome c reductase complex assembly factor 1	1:Experimental evidence at protein level	3.01	0.9799	0.9964	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q86XF0|DYR2_HUMAN	Q86XF0	DYR2_HUMAN	DHFR2	187	false	false	Homo sapiens	Dihydrofolate reductase 2, mitochondrial	1:Experimental evidence at protein level	4.81	0.9798	0.9964	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q9C0B1|FTO_HUMAN	Q9C0B1	FTO_HUMAN	FTO	505	false	false	Homo sapiens	Alpha-ketoglutarate-dependent dioxygenase FTO	1:Experimental evidence at protein level	1.78	0.9797	0.9963	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q9Y6J9|TAF6L_HUMAN	Q9Y6J9	TAF6L_HUMAN	TAF6L	622	false	false	Homo sapiens	TAF6-like RNA polymerase II p300/CBP-associated factor-associated factor 65 kDa subunit 6L	1:Experimental evidence at protein level	1.45	0.9795	0.9963	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|P50542|PEX5_HUMAN	P50542	PEX5_HUMAN	PEX5	639	false	false	Homo sapiens	Peroxisomal targeting signal 1 receptor	1:Experimental evidence at protein level	1.41	0.9794	0.9963	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q13769|THOC5_HUMAN	Q13769	THOC5_HUMAN	THOC5	683	false	false	Homo sapiens	THO complex subunit 5	1:Experimental evidence at protein level	1.61	0.9794	0.9963	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|A8MTT3|CEBOS_HUMAN	A8MTT3	CEBOS_HUMAN	CEBPZOS	80	false	false	Homo sapiens	Protein CEBPZOS	1:Experimental evidence at protein level	11.25	0.9792	0.9962	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q9Y2Y0|AR2BP_HUMAN	Q9Y2Y0	AR2BP_HUMAN	ARL2BP	163	false	false	Homo sapiens	ADP-ribosylation factor-like protein 2-binding protein	1:Experimental evidence at protein level	6.13	0.9792	0.9962	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q9UMS4|PRP19_HUMAN	Q9UMS4	PRP19_HUMAN	PRPF19	504	false	false	Homo sapiens	Pre-mRNA-processing factor 19	1:Experimental evidence at protein level	1.98	0.9788	0.9962	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q9H1C4|UN93B_HUMAN	Q9H1C4	UN93B_HUMAN	UNC93B1	597	false	false	Homo sapiens	Protein unc-93 homolog B1	1:Experimental evidence at protein level	1.51	0.9786	0.9961	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|P49336|CDK8_HUMAN	P49336	CDK8_HUMAN	CDK8	464	false	false	Homo sapiens	Cyclin-dependent kinase 8	1:Experimental evidence at protein level	1.72	0.9781	0.9942	0.00293255131965	1	0	0	1	0	0	     0	     0	     0			
sp|Q5QJE6|TDIF2_HUMAN	Q5QJE6	TDIF2_HUMAN	DNTTIP2	756	false	false	Homo sapiens	Deoxynucleotidyltransferase terminal-interacting protein 2	1:Experimental evidence at protein level	1.32	0.9776	0.9960	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q9NXH9|TRM1_HUMAN	Q9NXH9	TRM1_HUMAN	TRMT1	659	false	false	Homo sapiens	tRNA (guanine(26)-N(2))-dimethyltransferase	1:Experimental evidence at protein level	1.37	0.9774	0.9959	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|O94898|LRIG2_HUMAN	O94898	LRIG2_HUMAN	LRIG2	1065	false	false	Homo sapiens	Leucine-rich repeats and immunoglobulin-like domains protein 2	1:Experimental evidence at protein level	0.85	0.9771	0.9959	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q96BQ5|CC127_HUMAN	Q96BQ5	CC127_HUMAN	CCDC127	260	false	false	Homo sapiens	Coiled-coil domain-containing protein 127	1:Experimental evidence at protein level	3.85	0.9768	0.9958	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q7Z7E8|UB2Q1_HUMAN	Q7Z7E8	UB2Q1_HUMAN	UBE2Q1	422	false	false	Homo sapiens	Ubiquitin-conjugating enzyme E2 Q1	1:Experimental evidence at protein level	2.13	0.9763	0.9957	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q13118|KLF10_HUMAN	Q13118	KLF10_HUMAN	KLF10	480	false	false	Homo sapiens	Krueppel-like factor 10	1:Experimental evidence at protein level	1.88	0.9759	0.9956	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q96EU6|RRP36_HUMAN	Q96EU6	RRP36_HUMAN	RRP36	259	false	false	Homo sapiens	Ribosomal RNA processing protein 36 homolog	1:Experimental evidence at protein level	3.47	0.9757	0.9956	0.00162008910490	1	1	1	2	2	2	     0	     0	     0			
sp|Q9BQ61|TRIR_HUMAN	Q9BQ61	TRIR_HUMAN	TRIR	176	false	false	Homo sapiens	Telomerase RNA component-interacting RNase	1:Experimental evidence at protein level	5.11	0.9754	0.9956	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q09161|NCBP1_HUMAN	Q09161	NCBP1_HUMAN	NCBP1	790	false	false	Homo sapiens	Nuclear cap-binding protein subunit 1	1:Experimental evidence at protein level	1.14	0.9753	0.9955	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|E0CX11|STMP1_HUMAN	E0CX11	STMP1_HUMAN	STMP1	47	false	false	Homo sapiens	Short transmembrane mitochondrial protein 1	1:Experimental evidence at protein level	23.40	0.9750	0.9955	0.00162008910490	1	1	1	1	1	1	     0	     0	     0	10M(15.9949)		
sp|P07686|HEXB_HUMAN	P07686	HEXB_HUMAN	HEXB	556	false	false	Homo sapiens	Beta-hexosaminidase subunit beta	1:Experimental evidence at protein level	1.80	0.9748	0.9954	0.00162008910490	1	1	1	1	1	1	     0	     0	     0	6M(15.9949)		
